year,state,board,social_category,stream,gender,students_passed
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,All Streams,Boys,371364
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,All Streams,Girls,448953
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,All Streams,Total,820317
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Arts,Boys,288882
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Arts,Girls,400787
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Arts,Total,689669
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Commerce,Boys,29519
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Commerce,Girls,11202
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Commerce,Total,40721
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Science,Boys,48658
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Science,Girls,34675
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Science,Total,83333
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Vocational,Boys,4305
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Vocational,Girls,2289
2021,West Bengal,"West Bengal council of Higher Secondary
Education",All Categories,Vocational,Total,6594
2021,West Bengal,West Bengal Board of Madrasah Education,All Categories,All Streams,Boys,2788
2021,West Bengal,West Bengal Board of Madrasah Education,All Categories,All Streams,Girls,2789
2021,West Bengal,West Bengal Board of Madrasah Education,All Categories,All Streams,Total,5577
2021,2,3,Scheduled Caste,All Streams,Boys,4
2021,2,3,Scheduled Caste,All Streams,Girls,5
2021,2,3,Scheduled Caste,All Streams,Total,6
2021,2,3,Scheduled Caste,Arts,Boys,7
2021,2,3,Scheduled Caste,Arts,Girls,8
2021,2,3,Scheduled Caste,Arts,Total,9
2021,2,3,Scheduled Caste,Commerce,Boys,10
2021,2,3,Scheduled Caste,Commerce,Girls,11
2021,2,3,Scheduled Caste,Commerce,Total,12
2021,2,3,Scheduled Caste,Science,Boys,13
2021,2,3,Scheduled Caste,Science,Girls,14
2021,2,3,Scheduled Caste,Science,Total,15
2021,2,3,Scheduled Caste,Vocational,Boys,16
2021,2,3,Scheduled Caste,Vocational,Girls,17
2021,2,3,Scheduled Caste,Vocational,Total,18
2021,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,All Streams,Boys,65079
2021,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,All Streams,Girls,52809
2021,Central,"Central Board of Secondary Education, New
Delhi",Scheduled Caste,All Streams,Total,117888
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,All Streams,Boys,2476
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,All Streams,Girls,1908
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,All Streams,Total,4384
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Arts,Boys,156
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Arts,Girls,308
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Arts,Total,464
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Commerce,Boys,662
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Commerce,Girls,492
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Commerce,Total,1154
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Science,Boys,1551
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Science,Girls,1058
2021,Central,"Council for the Indian School Certificate
Examinations, New Delhi",Scheduled Caste,Science,Total,2609
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,All Streams,Boys,47661
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,All Streams,Girls,53346
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,All Streams,Total,101007
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Arts,Boys,3001
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Arts,Girls,2701
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Arts,Total,5702
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Commerce,Boys,13275
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Commerce,Girls,11397
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Commerce,Total,24672
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Science,Boys,25701
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Science,Girls,32999
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Science,Total,58700
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Vocational,Boys,5684
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Vocational,Girls,6249
2021,Andhra Pradesh,"Board of Intermediate Education, Andhra
Pradesh",Scheduled Caste,Vocational,Total,11933
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,All Streams,Boys,10402
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,All Streams,Girls,9692
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,All Streams,Total,20094
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Arts,Boys,7664
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Arts,Girls,8558
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Arts,Total,16222
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Commerce,Boys,1146
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Commerce,Girls,414
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Commerce,Total,1560
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Science,Boys,1526
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Science,Girls,690
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Science,Total,2216
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Vocational,Boys,66
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Vocational,Girls,30
2021,Assam,Assam Higher Secondary Education Council,Scheduled Caste,Vocational,Total,96
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Boys,88729
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Girls,77308
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,All Streams,Total,166037
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Boys,45703
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Girls,59474
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Arts,Total,105177
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Boys,4482
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Girls,2030
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Commerce,Total,6512
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Science,Boys,38508
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Science,Girls,15780
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Science,Total,54288
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Vocational,Boys,36
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Vocational,Girls,24
2021,Bihar,"Bihar School Examination Board, Patna",Scheduled Caste,Vocational,Total,60
2021,Bihar,"Bihar State Madrasa Education Board, Vidyapati
Marg, Patna",Scheduled Caste,All Streams,Boys,6
2021,Bihar,"Bihar State Madrasa Education Board, Vidyapati
Marg, Patna",Scheduled Caste,All Streams,Girls,7
2021,Bihar,"Bihar State Madrasa Education Board, Vidyapati
Marg, Patna",Scheduled Caste,All Streams,Total,13
2021,Bihar,"Bihar State Madrasa Education Board, Vidyapati
Marg, Patna",Scheduled Caste,Arts,Boys,6
2021,Bihar,"Bihar State Madrasa Education Board, Vidyapati
Marg, Patna",Scheduled Caste,Arts,Girls,7
2021,Bihar,"Bihar State Madrasa Education Board, Vidyapati
Marg, Patna",Scheduled Caste,Arts,Total,13
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,All Streams,Boys,18328
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,All Streams,Girls,21028
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,All Streams,Total,39356
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Arts,Boys,7024
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Arts,Girls,8294
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Arts,Total,15318
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Commerce,Boys,2681
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Commerce,Girls,2444
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Commerce,Total,5125
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Science,Boys,8623
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Science,Girls,10290
2021,Chhattisgarh,Chhattisgarh Board of Secondary Education,Scheduled Caste,Science,Total,18913
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,All Streams,Boys,42
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,All Streams,Girls,21
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,All Streams,Total,63
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,Arts,Boys,33
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,Arts,Girls,11
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,Arts,Total,44
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,Science,Boys,9
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,Science,Girls,10
2021,Chhattisgarh,"Chhatisgarh Sanskriti Vidya Mandalam, Raipur",Scheduled Caste,Science,Total,19
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,All Streams,Boys,184
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,All Streams,Girls,204
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,All Streams,Total,388
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Arts,Boys,35
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Arts,Girls,81
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Arts,Total,116
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Commerce,Boys,63
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Commerce,Girls,54
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Commerce,Total,117
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Science,Boys,38
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Science,Girls,46
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Science,Total,84
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Vocational,Boys,48
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Vocational,Girls,23
2021,Goa,"Goa Board of Secondary & Higher Secondary
Education",Scheduled Caste,Vocational,Total,71
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,All Streams,Boys,20159
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,All Streams,Girls,19338
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,All Streams,Total,39497
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Arts,Boys,15842
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Arts,Girls,15978
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Arts,Total,31820
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Commerce,Boys,3
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Commerce,Girls,13
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Commerce,Total,16
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Science,Boys,4306
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Science,Girls,3320
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Science,Total,7626
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Vocational,Boys,8
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Vocational,Girls,27
2021,Gujarat,"Gujarat Secondary & Higher Secondary
Education Board",Scheduled Caste,Vocational,Total,35
2021,Haryana,Board of School Education Haryana,Scheduled Caste,All Streams,Boys,28569
2021,Haryana,Board of School Education Haryana,Scheduled Caste,All Streams,Girls,29984
2021,Haryana,Board of School Education Haryana,Scheduled Caste,All Streams,Total,58553
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Arts,Boys,23172
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Arts,Girls,25166
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Arts,Total,48338
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Commerce,Boys,2152
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Commerce,Girls,2556
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Commerce,Total,4708
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Science,Boys,3245
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Science,Girls,2262
2021,Haryana,Board of School Education Haryana,Scheduled Caste,Science,Total,5507
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",Scheduled Caste,All Streams,Boys,11957
2021,"Himachal
Pradesh","H.P. Board of School Education, Dharamshala",Scheduled Caste,All Streams,Girls,12731
